cDC1,cDC2,pDC,Eos,Mon,Neu,B
22,11,14,18,48,19,0
0,0,0,0,0,0,1129
0,0,0,0,0,5,0
0,0,0,0,0,0,1731
8,6,3,13,10,51,5
0,0,0,0,0,0,25263
10,2,2,0,0,0,0
63,124,58,87,293,119,13686
30,19,6,31,115,64,91
0,2,0,0,4,0,8604
12,6,5,7,16,5,0
17,25,7,11,64,21,0
3,6,5,10,9,15,6717
7,5,0,5,14,24,0
0,0,0,0,0,0,916
482,674,453,620,1381,1077,20650
53,6,12,5,6,14,0
2,2,3,2,6,36,0
10,14,14,13,3,17,12
71,110,48,78,175,232,704
55,75,58,94,221,278,424
0,0,0,0,0,0,10536
15,11,1,15,101,54,23
35,42,13,45,106,102,3333
0,0,0,0,0,0,3070
21,6,6,22,25,67,171
9,9,9,20,42,18,2800
14,17,13,13,24,17,650
32,25,14,35,59,137,21
0,0,0,0,0,0,4792
3,0,0,0,0,0,0
0,0,0,0,0,0,4046
12,24,3,17,40,55,16602
0,0,0,0,0,0,7130
0,0,0,0,0,0,257
52,57,48,45,105,97,3307
1,8,2,0,0,5,424
1,0,0,7,20,6,2824
0,1,0,0,2,0,11715
8,4,4,13,8,13,2212
23,0,15,117,263,167,0
26,20,19,81,229,165,179
5,2,5,24,101,44,6659
22,20,13,4,4,13,754
236,251,139,218,338,712,1684
0,2,2,3,15,11,1518
95,145,57,155,359,346,9720
0,3,0,0,0,0,878
19,20,19,24,24,42,12
36,48,18,42,132,192,98
11,9,15,48,185,114,1520
0,0,0,0,0,0,910
63,26,41,138,545,334,155
0,0,0,0,0,0,90
53,54,29,40,79,229,217
0,0,0,0,0,0,13224
0,0,0,0,3,0,11034
0,0,0,1,24,14,1394
9,35,9,5,0,14,0
14,6,13,8,33,15,351
106,65,31,23,69,131,2
100,163,81,143,283,245,1625
0,0,0,0,0,0,468
0,0,0,0,0,0,1129
0,0,0,0,0,0,5619
5,1,5,34,96,83,221
24,17,10,31,187,193,5
0,2,5,0,9,0,0
8,1,7,3,9,13,3
30,42,16,52,261,290,12
62,98,38,72,204,166,9173
5,5,10,34,83,60,7238
3,3,13,14,3,3,11
1,1,0,0,0,0,0
0,0,0,0,0,0,5044
84,135,52,90,89,158,157
0,0,0,0,0,0,1277
0,0,0,0,0,0,2328
0,0,0,0,0,0,19345
11,19,17,23,80,48,2630
2,0,0,0,0,0,0
19,33,4,1,2,12,45
2,1,0,5,39,7,6814
20,23,11,44,93,116,12
5,4,1,0,0,0,0
25,16,8,9,29,124,0
0,0,0,0,0,0,13430
8,17,6,20,24,29,75
0,0,0,0,0,0,10276
18,33,13,32,152,67,5942
5,7,7,18,74,57,8
167,218,147,230,617,346,13992
0,3,0,0,32,9,0
29,68,30,32,47,57,56
5,2,0,0,0,1,41
0,3,1,2,1,8,6107
0,0,0,0,0,0,4139
0,1,0,6,2,5,0
9,1,6,1,0,0,0
0,0,0,0,0,0,12332
0,0,0,0,0,0,4087
24,12,2,10,40,43,7
0,3,2,5,14,21,3655
105,55,32,135,508,1095,0
0,0,0,0,0,0,7264
36,34,34,89,86,107,3067
0,0,0,0,0,0,2284
5,1,0,1,0,2,0
29,45,16,64,314,266,328
49,41,20,63,118,234,2
0,1,4,0,0,0,3
0,0,0,0,0,0,7288
56,84,50,87,176,169,7190
0,0,0,0,0,0,2181
17,17,16,35,70,74,902
7,3,5,14,0,5,304
28,30,17,46,157,58,423
8,18,2,0,8,15,1
7,1,0,0,3,1,8587
21,13,6,22,54,23,15086
25,24,6,28,30,83,0
0,0,0,0,0,0,14693
0,0,0,0,0,0,3794
43,77,51,57,235,146,10658
11,27,7,7,37,22,718
61,85,63,76,230,164,5015
10,4,2,18,38,36,9
15,15,13,18,55,36,6029
4,7,17,7,5,2,48
0,0,0,0,0,0,5101
8,22,1,0,4,2,0
2,2,5,5,5,8,0
9,1,5,0,0,0,0
0,0,0,0,0,0,2332
43,52,13,21,70,111,0
11,29,6,3,0,0,0
0,0,0,0,0,0,7289
30,19,6,31,146,415,1
55,27,3,32,122,207,0
70,54,23,49,146,301,39
5,13,8,5,17,25,8998
68,121,67,111,353,167,5623
3,0,3,32,122,84,0
0,0,0,0,4,9,0
0,0,0,0,0,0,5222
8,6,3,9,19,6,0
3,17,3,3,3,5,0
4,1,12,48,101,100,24692
2,13,0,0,0,0,0
7,1,0,0,0,0,0
2,4,1,4,2,3,0
27,26,21,14,62,109,299
0,0,0,0,0,0,6492
0,0,0,0,0,0,3971
0,0,0,0,0,0,2242
0,0,0,0,0,0,14839
39,30,17,45,108,216,8
1,0,0,0,0,5,0
41,83,58,108,175,110,6175
31,66,25,41,140,91,5401
0,0,0,0,0,0,17331
0,0,0,0,0,0,5961
0,0,0,0,0,0,2094
19,51,26,37,138,65,12305
0,0,0,0,0,0,2132
102,105,64,95,310,377,591
8,28,12,17,18,62,1
0,0,0,0,0,0,27448
4,7,2,7,5,8,0
0,0,0,0,0,0,1126
0,0,0,0,0,0,9712
13,0,2,6,2,0,0
11,11,17,1,1,21,0
3,14,6,1,0,0,0
1,0,0,2,5,23,0
31,30,3,0,0,1,0
3,9,2,2,37,23,2820
22,43,15,33,62,110,5220
3,5,11,14,60,25,760
0,0,0,0,0,0,17715
13,25,25,14,10,23,12
88,99,67,104,295,195,3799
79,28,24,39,194,314,11
2,4,11,0,1,10,0
7,10,12,17,45,28,5758
0,0,0,0,0,0,13068
0,0,0,0,0,0,19338
0,0,0,0,0,0,662
27,39,38,22,30,60,85
1,14,4,9,7,14,0
50,54,31,170,563,1480,109
6,0,0,0,0,0,0
15,21,6,15,41,87,9291
7,2,4,10,19,13,0
21,20,28,13,13,8,0
0,0,0,0,0,0,6767
1,0,2,7,2,1,0
50,69,17,30,24,24,0
40,26,10,50,94,156,346
77,136,18,12,47,98,0
21,3,12,23,18,35,4
1,0,2,3,21,6,60
0,0,0,0,0,0,29
0,0,3,0,0,0,0
1,0,2,4,16,9,2245
19,16,11,23,77,213,401
8,0,1,0,0,0,0
0,0,0,0,0,0,5124
4,11,1,1,0,1,0
3,10,15,7,33,3,3439
0,5,9,3,0,0,0
8,17,11,12,38,23,1025
2,5,2,6,2,6,0
0,0,0,1,0,2,0
0,0,0,0,0,0,5459
0,0,0,0,0,0,2848
0,0,0,0,0,0,963
11,33,21,2,0,1,0
3,0,3,2,5,5,0
9,22,11,32,93,67,7
1,0,4,5,4,0,357
0,0,0,0,0,0,3900
19,12,3,8,12,8,5
15,10,26,4,40,33,0
41,26,23,112,305,226,458
75,64,9,8,1,2,0
4,1,8,2,1,0,12955
0,0,1,1,0,0,0
31,31,27,28,115,71,1730
36,39,7,26,53,128,379
0,0,0,0,0,0,14441
10,6,18,10,21,7,2699
0,0,0,0,0,0,510
4,2,4,12,21,2,0
0,1,0,0,8,0,127
0,0,0,0,0,0,1569
34,19,6,14,43,85,0
0,0,0,0,2,0,818
43,34,41,34,115,75,5745
13,2,0,0,9,0,3645
8,1,4,17,119,70,17828
0,0,0,0,0,0,117
16,47,2,0,0,1,0
5,2,1,10,49,68,8306
35,70,28,60,118,113,3312
3,1,12,1,5,3,0
135,153,82,151,315,453,2141
6,5,0,5,7,19,0
0,0,0,0,0,0,13488
0,0,0,0,0,0,338
12,2,24,7,5,2,0
3,4,4,14,56,10,26
3,16,2,16,64,17,23752
22,38,9,18,19,31,0
123,160,83,169,385,385,1523
20,51,9,4,22,27,52
0,0,0,0,0,0,14307
19,13,23,29,16,8,0
0,0,0,0,0,0,11117
34,47,16,34,19,29,3
0,0,0,0,3,1,9780
2,3,3,2,2,13,0
0,0,0,0,0,0,19491
84,86,43,82,238,466,1
11,9,11,3,0,8,19
0,0,0,0,0,0,14199
11,10,3,1,0,6,0
6,1,3,0,4,13,0
17,13,4,4,12,27,0
0,0,0,0,0,0,6124
0,0,0,0,0,0,768
35,25,18,63,281,198,104
1,3,3,13,70,24,0
9,6,12,20,92,40,148
0,0,0,0,0,0,4469
101,135,84,180,314,203,15274
33,37,25,128,405,389,404
0,0,0,0,0,0,7127
29,48,37,59,65,119,20
0,0,0,0,0,0,12
10,0,6,3,0,0,0
1,0,1,10,5,0,7513
29,17,22,71,244,212,1083
0,0,0,1,25,8,11417
0,0,0,0,0,0,19248
1,3,0,0,0,0,9775
3,0,0,0,0,0,0
30,105,15,5,26,28,0
17,21,11,12,40,28,6450
103,177,118,152,434,349,10111
0,0,0,0,0,0,114
70,56,47,113,339,324,2934
13,8,9,2,0,0,852
1,3,4,25,143,87,19
15,4,6,22,65,170,0
59,60,39,86,142,125,141
2,10,2,24,37,37,1021
7,8,4,13,47,70,210
47,67,67,70,194,123,4454
20,36,15,23,94,171,6
0,2,0,7,1,0,0
25,10,16,16,0,1,0
1,2,6,2,0,0,2840
63,101,44,71,98,125,568
6,2,2,8,16,12,0
10,16,6,6,7,23,0
0,0,0,0,0,0,10595
7,29,9,17,72,27,1095
0,0,0,0,0,0,6534
0,0,0,0,0,0,2827
28,50,17,26,30,77,5
3,3,7,8,9,8,2
36,30,25,52,71,121,0
0,3,2,0,0,0,0
17,24,20,18,58,31,1105
27,44,25,36,55,131,192
7,13,0,3,9,4,0
2,0,1,5,12,17,0
3,4,3,15,34,6,5727
15,5,8,8,5,18,48
12,22,6,0,0,0,0
79,72,70,67,157,136,551
13,14,4,18,40,78,3519
39,33,20,15,34,46,3883
0,0,0,0,0,0,2796
0,0,0,0,0,0,10990
41,42,35,16,8,30,35
0,0,0,0,0,0,431
72,47,43,91,207,268,148
32,49,26,43,183,91,17691
13,11,10,36,350,579,0
36,35,16,24,30,125,4
0,6,2,2,28,12,7603
5,2,0,0,0,0,0
28,30,29,62,181,108,106
0,0,0,0,0,0,2552
85,48,46,79,272,256,996
38,59,26,43,84,69,6745
0,0,0,0,0,0,6668
0,0,0,0,0,0,7868
0,0,0,0,0,0,11448
2,1,2,1,0,0,3454
0,0,0,0,0,0,10570
83,63,47,106,166,224,737
0,0,0,0,0,0,27598
45,60,35,78,140,201,850
36,41,10,37,48,155,288
0,0,0,0,0,0,8129
86,62,32,43,50,160,128
38,51,27,59,160,104,145
8,7,19,10,23,4,3359
6,10,1,0,0,0,0
9,5,10,2,1,29,1125
8,31,13,11,6,35,472
15,8,0,0,0,0,672
0,0,0,0,0,0,8137
0,0,0,0,0,0,19741
35,24,14,47,360,252,213
0,0,2,0,1,2,2778
12,7,14,44,91,187,5
2,3,0,10,44,29,12502
4,0,0,2,0,0,0
119,165,123,160,244,219,3958
7,1,5,3,3,3,0
7,5,6,30,57,31,12908
0,0,0,0,0,0,147
0,0,0,0,0,0,12334
12,16,10,27,90,120,11
0,0,0,0,0,0,6455
13,4,8,1,0,0,0
0,0,0,0,0,0,10742
8,4,1,6,0,10,43
0,0,0,0,0,0,2505
1,0,0,3,26,9,67
6,0,7,7,0,0,0
1,0,0,1,47,16,0
41,1,8,6,51,23,0
40,20,10,36,31,37,61
22,12,36,11,4,3,0
8,2,8,11,43,44,24
0,0,0,0,0,0,18276
30,15,47,57,122,87,19969
12,3,12,20,12,7,0
18,20,9,47,191,94,34
23,41,18,21,57,64,71
14,9,4,71,470,1221,1
19,32,24,25,27,24,5
2,11,2,0,1,0,3541
0,2,0,0,0,0,0
3,3,0,7,65,20,1491
0,0,0,0,0,0,9267
7,9,12,12,30,32,3
0,1,0,10,7,10,290
17,8,15,99,438,270,560
13,14,8,9,89,57,19762
6,25,28,17,87,43,6543
6,26,8,3,2,27,145
2,5,3,5,8,6,9090
0,0,0,0,0,0,3188
0,0,0,0,0,0,6704
0,0,0,1,7,2,4
0,0,0,0,0,0,2639
0,0,0,0,0,0,764
7,1,0,0,0,0,0
1,0,0,1,0,0,0
2,6,5,11,17,4,327
9,10,7,0,0,0,0
8,23,9,3,0,17,0
0,0,0,0,0,0,6783
1,0,0,0,0,0,0
21,23,16,21,8,29,4345
2,0,2,12,24,3,1091
42,72,47,81,87,152,4208
14,19,3,17,170,292,4
99,122,90,123,240,202,4214
15,4,4,6,41,43,2
33,36,9,39,107,95,36
0,0,0,1,6,2,5714
8,16,14,11,15,4,10
0,0,4,2,8,5,0
88,26,18,53,137,111,354
0,0,0,0,0,0,1644
4,3,8,15,61,96,166
1,15,1,0,0,1,0
9,3,5,11,13,18,673
1,1,0,0,1,0,2
37,62,45,106,268,143,9914
7,1,0,16,34,35,7
5,14,5,4,6,9,0
3,12,2,8,93,27,11301
104,119,76,147,209,332,551
0,0,0,0,0,0,1824
52,81,74,44,38,115,1523
45,72,38,69,207,159,10525
0,0,0,0,0,0,386
25,51,29,35,129,75,1068
51,34,12,11,42,41,0
3,13,3,0,13,2,3149
13,2,4,9,0,8,0
10,5,8,47,103,174,0
6,2,1,3,16,20,0
0,0,0,0,0,0,6653
2,0,4,1,12,0,261
0,0,0,0,0,0,1089
80,97,41,81,168,205,1143
20,19,20,31,131,112,2820
0,0,0,0,0,0,801
7,2,4,0,0,10,0
0,0,0,0,0,0,23364
15,34,2,1,2,7,92
0,0,0,0,5,3,1336
4,1,1,5,10,45,0
46,53,27,73,212,107,19292
16,5,13,24,9,44,1
5,19,7,10,61,69,14391
55,50,30,74,208,105,805
2,1,0,4,12,63,0
41,24,23,26,26,46,167
16,21,5,2,0,5,0
11,0,5,0,0,0,0
53,91,30,34,50,123,0
0,0,0,0,0,0,571
11,2,1,2,25,46,3
66,53,13,2,0,0,0
112,158,104,167,371,291,10740
0,0,0,0,0,0,3699
3,9,0,0,19,5,4994
36,40,18,7,2,19,50
41,50,35,33,110,100,4812
26,17,16,35,83,44,2545
0,0,0,0,0,0,1011
33,50,42,34,44,49,3263
16,12,15,23,52,186,0
2,1,0,2,1,23,0
0,0,0,0,0,0,4272
31,6,15,71,321,245,19
11,39,15,8,36,20,9104
14,2,8,42,164,47,234
0,0,0,0,0,0,13301
2,0,5,8,26,42,0
33,42,30,30,46,96,982
2,0,2,10,3,29,0
0,0,0,0,0,0,210
0,0,0,0,0,0,4668
37,28,35,77,236,94,7666
10,12,6,3,0,1,2
0,0,0,0,18,15,6296
66,66,35,48,90,75,225
0,0,0,0,0,0,8288
11,11,3,18,44,68,68
3,5,1,15,64,95,1102
1,0,0,3,0,3,1272
6,3,7,37,135,61,282
48,114,89,91,197,109,7034
16,27,9,3,38,34,254
0,0,2,0,0,0,2406
2,11,5,2,15,2,25
11,1,2,1,0,18,1
3,4,1,0,0,0,0
5,1,0,2,29,23,2843
0,0,0,0,0,0,18
8,0,4,10,6,0,163
10,14,5,24,20,21,515
13,15,14,10,6,21,0
0,3,1,0,0,3,0
13,0,0,0,0,0,0
0,0,0,0,0,0,7353
0,0,0,0,0,0,3625
8,0,0,8,43,77,0
3,1,2,5,44,36,1
17,15,12,10,4,17,0
14,2,0,9,52,14,0
31,54,23,71,229,201,3396
5,19,5,7,18,36,11
0,0,0,0,0,0,1547
21,58,19,9,20,38,772
11,3,7,29,26,17,1
8,21,3,8,1,7,13
0,0,0,0,0,0,2274
37,52,38,28,50,76,100
9,8,5,6,11,20,0
11,10,11,25,105,13,12935
0,0,0,0,0,0,806
14,9,10,19,70,59,197
14,24,13,19,20,54,1434
6,2,11,14,2,2,6
0,0,1,0,0,0,0
16,31,9,12,38,23,1359
1,8,0,0,0,0,0
44,44,39,85,146,283,126
85,72,44,42,92,167,0
16,13,12,7,10,57,2
0,0,0,0,0,0,4390
9,17,15,6,22,13,17364
115,155,114,142,386,233,8451
0,0,0,0,0,0,10445
0,0,0,0,0,0,10567
29,27,17,43,93,206,258
46,26,16,17,49,111,12
0,0,0,0,0,0,1907
47,85,69,91,197,127,4040
10,8,1,17,73,53,10180
0,0,0,0,0,0,4199
27,33,14,52,30,70,11
9,22,12,45,36,50,6986
0,0,0,0,0,0,21236
13,26,2,0,0,1,0
22,31,4,16,34,22,0
0,1,0,2,22,6,926
1,0,0,0,0,0,0
6,16,8,4,10,1,1579
8,4,22,6,27,6,0
1,1,0,0,0,0,168
8,4,3,2,2,1,848
38,46,23,56,227,465,148
21,17,14,18,17,43,9
4,4,7,9,13,20,3245
5,0,4,0,7,8,652
16,1,1,7,23,67,0
3,11,3,2,0,3,0
0,0,0,0,0,0,121
0,0,0,0,0,0,3324
8,1,0,0,0,0,0
0,1,0,4,12,4,0
47,24,28,132,128,96,1822
15,22,16,42,304,140,236
15,24,10,21,47,24,899
0,0,0,3,0,3,0
45,57,37,45,110,110,594
131,88,42,32,1,4,0
27,11,1,35,65,156,20
0,0,0,0,0,0,2634
15,18,8,25,143,46,11524
0,0,0,0,0,0,204
0,0,0,3,31,3,732
10,5,12,30,80,63,21
4,1,4,15,71,77,179
77,147,29,25,88,147,4897
105,132,99,156,382,365,2854
5,1,0,0,0,0,61
53,40,30,73,246,365,62
68,32,48,84,96,188,1
0,0,0,0,0,4,8464
24,13,12,31,74,145,59
8,7,10,20,72,30,47
0,0,0,0,0,0,1538
12,20,18,35,161,455,1
18,49,18,20,58,40,3781
18,21,14,10,10,15,0
24,26,23,17,90,69,12476
0,0,0,0,0,0,426
93,81,37,88,145,280,254
0,0,0,1,1,9,0
18,14,3,6,0,0,0
37,32,27,91,129,239,1892
0,0,0,0,0,0,16538
0,0,0,0,0,0,9574
79,108,32,135,196,404,171
21,14,0,15,23,8,0
13,4,19,6,0,2,0
6,20,8,4,13,15,498
40,51,13,46,132,197,15
65,54,27,81,126,104,2007
53,56,27,44,121,149,4831
0,0,0,0,5,0,11714
3,5,0,0,2,23,0
6,4,4,16,30,20,61
7,5,3,5,6,67,0
106,113,72,119,256,343,2389
2,0,0,1,1,6,0
17,32,16,23,27,17,502
4,1,0,0,0,0,0
4,0,0,0,9,3,2450
0,0,0,0,6,0,315
0,7,0,2,1,32,651
0,0,0,0,0,0,2929
39,33,16,19,28,72,1
12,3,17,0,1,1,0
56,38,22,74,392,202,6526
172,155,89,142,297,486,1260
7,30,8,3,1,0,0
2,8,0,0,1,7,1467
0,0,0,0,0,0,18221
0,0,0,0,0,0,715
10,6,3,26,44,27,15828
0,0,0,0,0,0,7286
0,0,0,0,0,0,1062
16,2,7,40,332,189,16
58,74,34,58,129,211,555
0,0,0,3,0,0,7035
2,0,0,0,0,0,0
0,0,0,0,3,0,0
15,1,7,12,22,17,149
4,11,10,6,46,55,26
8,0,0,4,53,7,0
33,4,8,22,35,38,0
5,14,2,12,69,185,0
0,0,0,0,0,0,4797
16,15,4,15,5,15,13
0,0,0,2,3,1,4
55,37,6,22,44,109,7
37,27,10,7,1,2,0
15,22,9,20,91,246,0
11,6,3,5,12,7,362
36,47,18,48,121,78,1577
39,12,14,14,19,15,5
17,36,32,42,154,44,1794
0,0,0,0,0,0,9343
0,0,0,0,0,0,4020
16,20,14,35,190,110,2
4,11,2,10,61,38,823
11,17,3,41,335,243,14
10,3,8,15,54,40,2027
3,5,0,0,20,15,0
31,43,21,45,185,118,10429
21,4,17,28,45,93,0
31,10,36,42,157,135,0
3,6,2,13,13,1,4039
0,0,0,0,0,0,5431
20,29,5,25,212,310,0
3,18,2,3,9,17,3050
16,13,11,10,97,44,4127
0,0,0,0,0,0,10320
0,0,0,0,0,0,1800
45,45,26,63,162,150,489
3,0,4,6,16,2,9784
0,0,0,0,0,0,1839
27,24,13,20,69,90,1977
15,8,11,27,112,68,2
27,20,23,40,97,29,183
54,95,20,10,1,4,0
10,7,13,12,2,7,0
1,0,0,2,20,14,0
120,113,54,161,507,545,358
2,1,1,0,0,0,12389
40,59,60,50,133,53,3737
0,0,0,3,7,2,4485
45,10,7,39,155,159,111
0,0,0,0,0,0,1098
17,1,8,6,10,3,105
89,90,55,119,168,293,344
6,3,14,1,1,6,10
8,2,9,1,7,6,3
0,0,0,0,0,0,11663
19,5,6,37,147,123,2
4,6,15,24,36,23,3096
51,48,37,71,197,195,4943
130,185,93,213,457,496,1491
0,0,0,0,0,0,2093
2,0,0,0,2,0,375
0,8,1,0,0,2,1835
29,48,21,23,85,59,1540
23,8,5,20,95,67,439
100,181,39,7,3,14,0
15,21,11,18,28,16,392
4,3,4,22,31,49,0
17,10,11,47,90,277,124
78,47,50,60,85,190,1
4,1,1,16,53,22,14
12,0,0,0,0,0,0
16,32,11,21,48,48,863
39,16,12,62,116,185,10
1,0,0,4,0,10,0
15,7,17,16,14,20,670
0,0,0,0,0,0,18316
29,3,8,13,10,7,0
6,2,6,12,27,80,73
8,1,1,2,0,0,0
1,0,1,0,13,6,7547
0,0,0,0,0,0,3833
15,23,0,0,3,6,0
0,0,1,0,1,0,0
49,46,16,97,211,290,332
0,0,0,0,0,1,14089
5,13,7,15,33,36,2424
24,14,7,23,76,18,30
0,0,0,0,0,0,8104
261,317,229,342,841,525,19740
324,373,344,375,913,754,12118
0,0,0,0,0,0,13160
74,107,50,111,247,248,1425
16,25,11,26,95,130,169
14,28,12,7,24,11,7114
8,10,16,18,23,29,0
0,0,0,0,0,0,23526
12,14,17,41,130,54,7198
104,145,42,28,60,143,5679
8,8,15,1,3,10,0
33,33,10,42,120,221,8
35,36,20,21,95,102,851
30,23,10,2,2,10,0
2,6,4,11,9,0,0
18,24,7,3,11,15,14
0,0,0,0,0,0,828
27,29,26,43,71,56,309
0,0,0,0,6,1,1
0,0,0,0,0,0,647
0,3,5,3,0,1,0
16,10,11,134,507,232,21
35,15,17,23,45,55,7938
4,2,3,2,16,25,0
17,35,2,1,0,0,0
49,69,54,86,131,89,3180
19,6,0,0,0,0,0
0,0,0,0,11,16,0
14,7,23,13,93,39,504
15,8,17,10,3,2,0
0,0,0,0,0,0,13935
73,41,16,89,289,345,58
2,1,0,1,9,20,0
15,27,12,29,27,68,139
64,29,32,54,135,167,91
0,0,0,0,0,0,627
40,44,23,41,149,186,20
18,18,11,31,84,42,2908
0,1,1,2,3,28,0
10,14,10,9,39,49,0
14,5,4,11,88,42,18327
0,0,0,2,13,5,9362
0,0,0,0,0,0,4612
34,16,18,13,34,98,8
0,0,0,0,0,0,2239
2,1,0,0,3,2,13548
54,81,49,63,188,115,4266
81,133,92,113,264,222,7371
0,0,0,0,0,0,10145
94,124,80,92,261,361,11642
26,1,11,22,51,33,182
14,15,6,14,9,26,1445
1,3,0,0,0,0,0
24,44,12,24,7,28,0
17,24,18,3,3,2,90
7,3,7,26,34,9,101
19,15,13,14,14,3,0
33,20,9,14,60,66,115
2,2,3,1,29,13,77
0,2,0,0,6,1,534
12,13,17,52,72,62,380
35,64,29,76,167,73,2491
6,33,8,23,49,47,1339
0,0,0,0,0,0,2945
52,57,28,44,79,149,524
0,0,0,0,0,0,755
0,0,0,0,0,0,5910
20,16,8,23,20,93,45
1,2,0,5,48,14,3
1,1,0,12,94,35,216
62,5,16,120,309,383,50
15,67,1,0,0,4,0
5,13,10,6,22,11,601
3,2,0,0,0,1,0
1,2,1,0,0,0,0
8,14,6,15,6,23,2
7,1,13,4,4,4,8100
118,72,61,136,178,260,1110
4,1,1,4,10,4,4545
41,101,55,16,12,47,1
0,0,0,0,0,0,6542
125,192,157,238,558,420,12965
23,6,13,1,0,0,0
50,94,51,75,193,160,32526
16,8,15,1,0,2,0
0,0,0,0,0,0,10647
0,0,0,0,0,0,9499
0,2,1,1,0,0,0
7,8,2,3,9,2,7758
16,2,16,42,42,49,7
40,35,22,64,223,88,3251
7,20,2,21,30,57,943
26,69,27,24,7,45,6568
51,62,27,39,120,74,1078
3,1,2,0,0,0,872
2,4,0,2,2,1,1014
40,40,19,47,153,95,92
0,0,0,0,0,0,4672
17,22,10,6,8,46,0
0,0,0,0,0,0,423
1,1,7,1,0,3,25
0,0,0,0,0,0,2424
30,17,18,16,27,49,842
1,0,1,3,16,5,787
1,2,0,3,7,1,7282
6,7,4,6,1,18,1
4,13,5,4,19,39,1
2,8,1,0,0,1,1197
70,62,55,49,52,86,508
9,0,0,0,0,0,0
19,2,8,49,231,257,419
60,40,48,96,138,162,417
48,14,15,30,21,79,2
0,0,0,0,0,0,1582
0,0,0,0,0,0,4243
108,110,47,75,154,261,117
12,9,23,24,59,33,5727
1,1,0,0,0,1,10065
0,1,1,0,6,1,4015
